ID,wav,words,length
adapt_sample_190_clean,../data/adapt/adapt_sample_190_clean.wav,وألبس هدومي وأقفل الباب وإنتي نايمه من سكات وافضل أعلم كل شهرين جوه كشف التطعيمات,13.416
adapt_sample_191_clean,../data/adapt/adapt_sample_191_clean.wav,أنا طبعا عشت حياتي قبل نهال,3.0301875
adapt_sample_192_clean,../data/adapt/adapt_sample_192_clean.wav,قولتلها ياما ده خلاص هتتجوز ملناش دعوه خالص أنا بستبعد الفكره,8.2285625
adapt_sample_193_clean,../data/adapt/adapt_sample_193_clean.wav,معناه استغلال الدين لإثارة فتنه ولإيذاء فئه طب أنا بعمل فتنه برضو في إيزيس,10.416
adapt_sample_194_clean,../data/adapt/adapt_sample_194_clean.wav,وأبيضط يا دار بالرخم ولا امشي بالزيت,3.048
adapt_sample_195_clean,../data/adapt/adapt_sample_195_clean.wav,يبقى خدمتنا,1.032
adapt_sample_196_clean,../data/adapt/adapt_sample_196_clean.wav,سلام عليكم,2.712
adapt_sample_197_clean,../data/adapt/adapt_sample_197_clean.wav,فإنت إيه اللي مزعلك إن أنا شايف إن رئيس الجمهوريه وحش أه وحش,7.704
adapt_sample_198_clean,../data/adapt/adapt_sample_198_clean.wav,إيه اللي بتوزعه على صحابك ده,3.048
adapt_sample_199_clean,../data/adapt/adapt_sample_199_clean.wav,هي يعني واحده من مجموعه يعني بنات كانوا صحباتي,8.6988125
adapt_sample_200_clean,../data/adapt/adapt_sample_200_clean.wav,طيب نمره واحد كل الشعب المصري يناصر أهل سوريا أهل سوريا لمن لا يعرف للتاريخ يعني سنة سته و خمسين في العدوان الثلاثي على مصر ضربت قوات إسرائيل الإذاعه المصريه الإذاعه السوريه من دمشق في نفس التوقيت أه قالت هنا القاهره,26.112
adapt_sample_201_clean,../data/adapt/adapt_sample_201_clean.wav,إم ده أنا قبل ما اقابل محبوبي لا حسبت حياتي ولا سنين,5.329
adapt_sample_202_clean,../data/adapt/adapt_sample_202_clean.wav,على صلاح يعني خد نصيب شعر العاميه إم خد لنا حقنا يعني,7.1053125
adapt_sample_203_clean,../data/adapt/adapt_sample_203_clean.wav,زي ابن مالك إم,1.7240625
adapt_sample_204_clean,../data/adapt/adapt_sample_204_clean.wav,إم أنا أنا مش هاين عليا الشباب لأنه لم تتح له تجربه,6.635125
adapt_sample_205_clean,../data/adapt/adapt_sample_205_clean.wav,يا نوبي,1.128
adapt_sample_206_clean,../data/adapt/adapt_sample_206_clean.wav,غم أنا مش ضامنهم يعني معرفش هما هما لوجه الله كده,11.1543125
adapt_sample_207_clean,../data/adapt/adapt_sample_207_clean.wav,قالت هات قالي يا راجل ده حاجه جميله أوي وروحنا نجار إم,6.1649375
adapt_sample_208_clean,../data/adapt/adapt_sample_208_clean.wav,ده للطبيب الشرعي مبيجمعش دليل ورايا,2.952
adapt_sample_209_clean,../data/adapt/adapt_sample_209_clean.wav,حتى بعد ما خدت منك الفدانين وباعوهم عيالي في العمليه,5.232
adapt_sample_210_clean,../data/adapt/adapt_sample_210_clean.wav,أهلا يا نصره يا بنتي طمنيني,3.24
adapt_sample_211_clean,../data/adapt/adapt_sample_211_clean.wav,و ماشي يا يونس يعني هبقى أوصيها تشفعلك إن شاء الله عشان هي ليها أربعين يعني,8.76
adapt_sample_212_clean,../data/adapt/adapt_sample_212_clean.wav,مرتي إيه يا خميس,2.4
adapt_sample_213_clean,../data/adapt/adapt_sample_213_clean.wav,خير يا ولاد عمي رجب ما خفتوش حد يشوفكم وانتو جايين بيت أبو البنات,8.184
adapt_sample_214_clean,../data/adapt/adapt_sample_214_clean.wav,يجيلك هي عرفتها إزاي,1.44
adapt_sample_215_clean,../data/adapt/adapt_sample_215_clean.wav,حمد الله على السلامه,1.752
adapt_sample_216_clean,../data/adapt/adapt_sample_216_clean.wav,بتاخد الفاسه والله العظيم بتاخد الفاسه وتطلع تطلع الغيط وتقلع وتزرع,5.232
adapt_sample_217_clean,../data/adapt/adapt_sample_217_clean.wav,إنت خاطرك ترفض,1.632
adapt_sample_218_clean,../data/adapt/adapt_sample_218_clean.wav,هو أنت خدت الدكتوراه ده كان بنتك,2.64
adapt_sample_219_clean,../data/adapt/adapt_sample_219_clean.wav,خايفين أه الضوي جه الضوي جه,2.328
adapt_sample_220_clean,../data/adapt/adapt_sample_220_clean.wav,معذور يا بنتي ما هو مخلفش بنات ولا يعرف حنيتهم,5.28
adapt_sample_221_clean,../data/adapt/adapt_sample_221_clean.wav,بشجع الزمالك,1.032
adapt_sample_222_clean,../data/adapt/adapt_sample_222_clean.wav,لإذاعة الكويت أه كان مين ماسك,3.709375
adapt_sample_223_clean,../data/adapt/adapt_sample_223_clean.wav,آخر خمسه وعشرين سنه,1.224
adapt_sample_224_clean,../data/adapt/adapt_sample_224_clean.wav,الهجوم على على صفه مش على اسم,3.0
adapt_sample_225_clean,../data/adapt/adapt_sample_225_clean.wav,أه هتمرجح,1.152
adapt_sample_226_clean,../data/adapt/adapt_sample_226_clean.wav,العالم العربي اتقلب لغاية الليله دي,2.50775
adapt_sample_227_clean,../data/adapt/adapt_sample_227_clean.wav,ده شغلك ده عملك يعني يعني و بعد كده ما إحنا متكلمناش بدري يا أستاذ وائل معلش إحنا متكلمناش بدري يعني مثلا لما كانوا بيقولوا إحنا هنقفل المحلات من الساعه عشره بالليل مثلا أه أنا أنا طلعت قولت شعر,14.496
adapt_sample_228_clean,../data/adapt/adapt_sample_228_clean.wav,طب ما انت كده يا حج هتفكرنا تفكرنا كل حاجه زي ما انا عايز,2.976
adapt_sample_229_clean,../data/adapt/adapt_sample_229_clean.wav,إزاي يعني يعني إزاي أنا أعمل يعني أخلاقيا متمشيش الحكاية أه,7.653875
adapt_sample_230_clean,../data/adapt/adapt_sample_230_clean.wav,وأفضل أحوشلك جهازك وأشتريلك طقم صيني وأبقى حالق دقني دايما وإنتي بس اللي تبوسيني,10.44
adapt_sample_231_clean,../data/adapt/adapt_sample_231_clean.wav,ماينفعش يعني أنا آخد الفلوس أوفر فلوس إم أحطها في بنك أحطها في دفتر توفير إم وكل محتاج حاجه أجيبها,8.376
adapt_sample_232_clean,../data/adapt/adapt_sample_232_clean.wav,والرجل يعني لا يرحم إم رجال يعني حولها لا يروى ما تصنع,8.6988125
adapt_sample_233_clean,../data/adapt/adapt_sample_233_clean.wav,وهي تحلله من هنا وأنا أحلله من هنا وكده كده مش هياكله من الديك,5.688
adapt_sample_234_clean,../data/adapt/adapt_sample_234_clean.wav,اتفقنا,2.16
adapt_sample_235_clean,../data/adapt/adapt_sample_235_clean.wav,عملينه عشان تستحمى يعني التشت ده تتنقل تقعد تتنقل في التشت ده من التشت ده,5.736
adapt_sample_236_clean,../data/adapt/adapt_sample_236_clean.wav,أه,0.672
adapt_sample_237_clean,../data/adapt/adapt_sample_237_clean.wav,لا أهو لأ أنا خلاص,2.904
adapt_sample_238_clean,../data/adapt/adapt_sample_238_clean.wav,طبعا أول ماقالت مين طفى النور و بعد كده قلتلها يا أستاذه ما فيش النور شغال,5.232
adapt_sample_239_clean,../data/adapt/adapt_sample_239_clean.wav,محسوب عليه محسوب علينا ما ياريت محسوب عليه,3.264
adapt_sample_240_clean,../data/adapt/adapt_sample_240_clean.wav,أمال إيه,1.008
adapt_sample_241_clean,../data/adapt/adapt_sample_241_clean.wav,بعد كده <fil> هنروح فين يعني بس خلي بالك برضو ما هي الإحباطات كتير ما احنا في التمنطاشر يوم بتوعات حسني مبارك كان برضو في ناس كده يقعدوا معانا يقولولنا إحنا خلاص بقالهم أربع تيام في الميدان بقالهم أسبوع في الميدان بقالهم مش عارف,20.16
adapt_sample_242_clean,../data/adapt/adapt_sample_242_clean.wav,أصبر التقيل جاي ورا,1.632
adapt_sample_243_clean,../data/adapt/adapt_sample_243_clean.wav,أنا بقولك عوضين مين بتاع الكاوتش,1.896
adapt_sample_244_clean,../data/adapt/adapt_sample_244_clean.wav,إنتي عارفه عن القريه اللي أنا منها إم يعني القريه بتاعت مصطفى النوبي يعني قريتي لأن هي جنب قريتي قرية الزينه قابلي دي إم,7.224
adapt_sample_245_clean,../data/adapt/adapt_sample_245_clean.wav,متغنيه و بعدين يعني إم يعني من أجمل ما يكون أنا بقعد جنبها,8.2024375
adapt_sample_246_clean,../data/adapt/adapt_sample_246_clean.wav,صليت بينا على النبي,1.2
adapt_sample_247_clean,../data/adapt/adapt_sample_247_clean.wav,و أنت عندك إيه عشان جاي تطلب إيد بنتي,2.568
adapt_sample_248_clean,../data/adapt/adapt_sample_248_clean.wav,طب ومراتك عيالك يا خميس,2.496
adapt_sample_249_clean,../data/adapt/adapt_sample_249_clean.wav,هو الصعيد كله كل الصعيد تضرب يضربوا تسكت تتساوى نتصالحوا حد يناقش تاني يضربوا يضربوا,11.904
adapt_sample_250_clean,../data/adapt/adapt_sample_250_clean.wav,عديها,0.888
adapt_sample_251_clean,../data/adapt/adapt_sample_251_clean.wav,قبر يلمك ويلم أبوك روح هاته,5.856
adapt_sample_252_clean,../data/adapt/adapt_sample_252_clean.wav,أو يعني يعني إم يعني هنا الناس أنا تهاجمت الفتره اللي فاتت,7.889
adapt_sample_253_clean,../data/adapt/adapt_sample_253_clean.wav,تعالى أستاذ عبد الحميد الحديدي عايزك رئيس الإذاعه,5.6163125
adapt_sample_254_clean,../data/adapt/adapt_sample_254_clean.wav,في الآخر قالتلي طب إيه رأيك إنها بتحبك,8.90775
adapt_sample_255_clean,../data/adapt/adapt_sample_255_clean.wav,إن برضو الفئه المثقفه و فئة الشباب دعو لهذا الحدث و الناس هتنزل تجول أه من اللي هما فيه صح إنت إنت تعرف إن الناس في الأقصر مش لاقيين يأكلوا الحصنه,17.64
adapt_sample_256_clean,../data/adapt/adapt_sample_256_clean.wav,البنت بتجيب خمس شنط أو الشنط يعني هدوم,3.816
adapt_sample_257_clean,../data/adapt/adapt_sample_257_clean.wav,القتلى بيموتوا بالآلاف,3.4220625
adapt_sample_258_clean,../data/adapt/adapt_sample_258_clean.wav,إحنا وننتظره,5.7208125
adapt_sample_259_clean,../data/adapt/adapt_sample_259_clean.wav,أه أبلغ كلام على الأرض القران الكريم ولله المثل الأعلى أه أنا أنا مسكت أنا مسكت الراجل المحامي الراجل أبو دقت قولتله يا أخي هو ربنا في سورة التوبة لما قال أعوذ بالله من الشيطان الرجيم نسوا الله فنسيهم,23.136
adapt_sample_260_clean,../data/adapt/adapt_sample_260_clean.wav,ولو ولو أي نظام بعده جه تعامل مع مع رغبات الشعب المصري بعنف ما يزعلش من اللي هيجراله ما يزعلش,14.592
adapt_sample_261_clean,../data/adapt/adapt_sample_261_clean.wav,يابا سيب عمي في الهم اللي هو فيه,6.456
adapt_sample_262_clean,../data/adapt/adapt_sample_262_clean.wav,واديني خميس,6.96
adapt_sample_263_clean,../data/adapt/adapt_sample_263_clean.wav,البلد اللي جنبكم دي,1.416
adapt_sample_264_clean,../data/adapt/adapt_sample_264_clean.wav,ده آخر كلام عندي عاجبك عاجبك مش عاجبك روح هات راجل يحط رجله في الأرض,6.624
adapt_sample_265_clean,../data/adapt/adapt_sample_265_clean.wav,مات أخويا اتضرب مع اللي قتلنا مكان أخويا سته,2.688
adapt_sample_266_clean,../data/adapt/adapt_sample_266_clean.wav,إم يجوني البيت ياخدوا كتاب يعملوا كده حاجه زي كده ودائما أنظر إليها لحم أخضر إم,8.1501875
adapt_sample_267_clean,../data/adapt/adapt_sample_267_clean.wav,إم وبعدين ضد مين بعد,2.586125
adapt_sample_268_clean,../data/adapt/adapt_sample_268_clean.wav,نضرب أخويا ده,10.224
adapt_sample_269_clean,../data/adapt/adapt_sample_269_clean.wav,أنا ماليش صالح ترميهم تخليهم إنت ما تاخدش إنت وبناتك قد أنا وعيالي,7.224
adapt_sample_270_clean,../data/adapt/adapt_sample_270_clean.wav,خلصوا بدري عشان النهارده,2.4
adapt_sample_271_clean,../data/adapt/adapt_sample_271_clean.wav,تمام,0.84
adapt_sample_272_clean,../data/adapt/adapt_sample_272_clean.wav,بت منصور بتزرع كبد,3.288
adapt_sample_273_clean,../data/adapt/adapt_sample_273_clean.wav,طبعا شالت هاني ومرضتش تفهم اللي أنا بقوله,4.049
adapt_sample_274_clean,../data/adapt/adapt_sample_274_clean.wav,وكيف تقبلها على نفسك,2.952
adapt_sample_275_clean,../data/adapt/adapt_sample_275_clean.wav,ها القانون لازمته إيه في البلد,1.656
adapt_sample_276_clean,../data/adapt/adapt_sample_276_clean.wav,وأنت كمان يا عمي هتتعلم معاهم,2.904
adapt_sample_277_clean,../data/adapt/adapt_sample_277_clean.wav,مصر على على الحافه إم واخد بالك مش مطلوب أه يعني إذا كانوا بيطلبوا مني إن انا ابقى معاهم في إن ازق مصر على الذئاب والكلاب دي,12.4865625
adapt_sample_278_clean,../data/adapt/adapt_sample_278_clean.wav,وبكره هجيبلك المتين وخمسين ألف جنيه,3.0
adapt_sample_279_clean,../data/adapt/adapt_sample_279_clean.wav,في فلاشات كده تدور,4.3101875
